h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
12 59 34 13 8993 
12 59 48 12 8993 
13 0 4 13 8993 
13 2 35 13 8932 
13 2 50 12 8993 
13 3 5 13 8993 
13 3 20 12 8993 
13 3 35 13 8993 
13 3 50 12 8993 
13 4 5 13 8993 
13 4 19 12 8993 
13 4 35 13 8993 
13 4 49 12 8993 
13 5 5 13 8993 
13 5 20 12 8993 
13 5 35 13 8993 
13 5 50 12 8993 
13 6 5 13 8993 
13 6 20 12 8993 
13 6 35 13 8993 
13 6 50 12 8993 
13 7 5 13 8993 
13 7 20 12 8993 
13 7 35 13 8993 
13 7 49 12 8993 
13 8 5 13 8993 
13 8 20 12 8932 
13 8 35 13 8993 
13 8 50 12 8993 
13 9 5 13 8993 
13 9 20 12 8993 
13 9 35 13 8993 
13 9 50 12 8993 
13 10 5 13 8993 
13 10 20 12 8993 
13 10 35 13 8993 
13 10 50 12 8993 
13 11 5 13 8993 
13 11 20 12 8993 
13 11 35 13 8993 
13 11 50 12 8993 
13 12 5 13 8993 
13 12 20 12 8993 
13 12 35 13 8993 
13 12 50 12 8993 
13 13 5 13 8993 
13 13 20 12 8993 
13 13 35 13 8993 
13 13 50 12 8993 
13 14 5 13 8993 
13 14 20 12 8993 
13 14 35 13 8993 
13 14 50 12 8993 
13 15 5 13 8993 
13 15 20 12 8993 
13 15 35 13 8993 
13 15 50 12 8993 
13 16 5 13 8993 
13 16 20 12 8993 
13 16 35 13 8993 
13 16 50 12 8993 
13 17 5 13 8993 
13 19 35 13 8993 
13 19 50 12 8993 
13 20 5 13 8993 
13 20 20 12 8993 
13 20 35 13 8993 
13 20 50 12 8993 
13 21 5 13 8993 
13 21 20 12 8993 
13 21 35 13 8993 
13 21 50 12 8993 
13 22 5 13 8993 
13 22 20 12 8993 
13 22 35 13 8993 
13 22 50 12 8993 
13 23 5 13 8993 
13 23 20 12 8993 
13 23 35 13 8932 
13 23 50 12 8993 
13 24 5 13 8993 
13 24 20 12 8993 
13 24 35 13 8993 
13 24 50 12 8993 
13 25 5 13 8993 
13 25 20 12 8993 
13 25 35 13 8993 
13 25 50 12 8993 
13 26 5 13 8993 
13 26 20 12 8993 
13 26 35 13 8993 
13 26 50 12 8993 
13 27 5 13 8993 
13 27 20 12 8993 
13 27 35 13 8993 
13 27 50 12 8993 
13 28 5 13 8993 
13 28 20 12 8993 
13 28 35 13 8993 
13 28 50 12 8993 
13 29 5 13 8993 
13 29 20 12 8993 
13 29 35 13 8993 
13 29 50 12 8993 
13 30 5 13 8993 
13 30 20 12 8993 
13 30 35 13 8993 
13 30 50 12 8993 
13 31 5 13 8993 
13 31 20 12 8993 
13 31 35 13 8932 
13 31 50 12 8993 
13 32 5 13 8993 
13 32 20 12 8993 
13 32 35 13 8993 
13 32 50 12 8993 
13 33 5 13 8993 
13 33 20 12 8993 
13 33 35 13 8993 
13 33 50 12 8932 
13 34 5 13 8993 

/> 
read 0317
read 0317
<CR>Time:2021/03/17 13:34
Hours Minutes Seconds  Nb_Samples    Aver. Current 
8 37 26 13 5225 
